"loanid","model1","model2","target","sample"
522,0.0520652563268027,0.0969277514225922,0,"testing"
523,0.0141447270536829,0.0106515173370343,0,"testing"
524,0.0181766728743688,0.0266266992060363,0,"testing"
525,0.0128111185046448,0.00726473654167717,0,"testing"
526,0.0125139314347357,0.00578975832261998,0,"testing"
527,0.0177665160092649,0.0192111196717345,0,"testing"
528,0.0158359401284455,0.0147475220790708,1,"testing"
529,0.0128079536517838,0.0102552266183604,0,"testing"
530,0.0159989780306378,0.0218947483475995,0,"testing"
531,0.0155035619928833,0.018670499145444,0,"testing"
532,0.0133620306099728,0.00824383514353726,0,"testing"
533,0.0187248209582553,0.0270316710341514,0,"testing"
534,0.0201577912533613,0.0344865498712807,0,"testing"
535,0.0258456315093043,0.0376283325450279,0,"testing"
536,0.0170226475536996,0.0235061772145399,0,"testing"
537,0.0166994431774225,0.025949073723573,0,"testing"
538,0.0140893505371823,0.0128328811219108,0,"testing"
539,0.0151612289763738,0.0205498458682126,0,"testing"
540,0.0151673135739362,0.0182083395696777,0,"testing"
541,0.0275958326698059,0.0542376624246776,0,"testing"
542,0.0148743620183833,0.0122858762651774,0,"testing"
543,0.0180230824443506,0.0255923045550524,0,"testing"
544,0.0202223938112831,0.0279501847644558,0,"testing"
545,0.0183877756773867,0.0282954230624723,0,"testing"
546,0.0148914251937085,0.0215087580149123,0,"testing"
547,0.0201861237650673,0.0330882632248844,0,"testing"
548,0.0160122144069753,0.0180255698946866,0,"testing"
549,0.0205647796888963,0.0334583603304493,0,"testing"
550,0.0156600608919024,0.0103267038691051,0,"testing"
551,0.0242273725250591,0.0436240608941573,0,"testing"
552,0.0137796309933135,0.0133170684416246,0,"testing"
553,0.0148507315187027,0.0200038469153561,0,"testing"
554,0.0187386285239991,0.0215111888488527,0,"testing"
555,0.0138234490388172,0.0107530188156719,0,"testing"
556,0.0284267147357394,0.036096222462549,0,"testing"
557,0.0200062980454994,0.0289002964558709,0,"testing"
558,0.0123103241646646,0.00844357218998454,0,"testing"
559,0.0180559977314551,0.0206312922122878,0,"testing"
560,0.0133239792087687,0.0112262538589519,0,"testing"
561,0.0335605329401048,0.057691860859579,0,"testing"
562,0.0148140184704847,0.0119871848906473,0,"testing"
563,0.0193278219074727,0.0271650547941366,0,"testing"
564,0.0154254177283349,0.0163138525576083,0,"testing"
565,0.0185903414415864,0.0357567777795256,0,"testing"
566,0.0346615307038129,0.068692993559339,0,"testing"
567,0.0170786719912412,0.0262460021973275,0,"testing"
568,0.0239412471515938,0.041761451274622,0,"testing"
569,0.0150847274482165,0.0210288489893623,0,"testing"
570,0.0143749368002318,0.0127106406103785,0,"testing"
571,0.0202333181304338,0.0278584619991816,0,"testing"
572,0.0597068628814316,0.105672144457945,0,"testing"
573,0.0167064010934449,0.0212574967007131,0,"testing"
574,0.033608182367243,0.0599035261494941,0,"testing"
575,0.0169237522191697,0.0212750985826203,0,"testing"
576,0.123001005922258,0.105131988586945,0,"testing"
577,0.0140762110935414,0.0157009810402854,0,"testing"
578,0.026328411448003,0.0542493878197328,0,"testing"
579,0.0324629694065543,0.0467777849356429,0,"testing"
580,0.0218543740294231,0.0291247030603048,0,"testing"
581,0.0180405675323089,0.0247014457319626,0,"testing"
582,0.0198677510054752,0.0265875721467717,0,"testing"
583,0.0138344133810984,0.0110679865761532,0,"testing"
584,0.0235479460821312,0.0463536585467921,0,"testing"
585,0.0140173405778036,0.0107606455611879,0,"testing"
586,0.0140048497543496,0.0174946799515046,0,"testing"
587,0.0174978352020641,0.0335596710647341,0,"testing"
588,0.020065532089489,0.0376033049046407,1,"testing"
589,0.0127304332558365,0.00945591959317959,0,"testing"
590,0.0136911212539239,0.00961450388579093,0,"testing"
591,0.0227514541623555,0.0423694826012156,0,"testing"
592,0.0214903154598393,0.0336507521692449,0,"testing"
593,0.0162389524345187,0.0242220486614568,0,"testing"
594,0.0136365878736144,0.0169183876871976,0,"testing"
595,0.0134239531293905,0.0074489193377986,0,"testing"
596,0.0137921187988129,0.00668119359727978,0,"testing"
597,0.0158231297704977,0.0165079917588573,0,"testing"
598,0.0136341754625712,0.0125254438575271,0,"testing"
599,0.0268713005475006,0.0496333029002774,0,"testing"
600,0.012701972945208,0.00906510327372602,0,"testing"
601,0.0221247522191198,0.02826201320191,0,"testing"
602,0.0136681493539187,0.0105578795693416,0,"testing"
603,0.0132735354929245,0.00583940318983338,0,"testing"
604,0.0205059648428391,0.0290002193417328,0,"testing"
605,0.0269732271870125,0.0415436200319852,0,"testing"
606,0.0142612496672718,0.0134118223520679,0,"testing"
607,0.0242598241145621,0.0452292751674392,0,"testing"
608,0.0129858918335784,0.0094243818370935,0,"testing"
609,0.0176488833031472,0.0305319305549347,0,"testing"
610,0.0165626730961535,0.0139862904150379,0,"testing"
611,0.013766939137012,0.018262387440709,0,"testing"
612,0.0189027600238024,0.0267223877093735,0,"testing"
613,0.0189333855623786,0.0426135331094207,1,"testing"
614,0.0312583829471868,0.0516443071999878,0,"testing"
615,0.0158462010485663,0.0261885054057757,0,"testing"
616,0.0200496304429415,0.039243240378868,0,"testing"
617,0.0154003811440927,0.00966205695460122,0,"testing"
618,0.0224697558344988,0.0369405097983937,0,"testing"
619,0.0631716510224867,0.0950312049982699,0,"testing"
620,0.0122792169944944,0.0070770167311465,0,"testing"
621,0.0432046894786103,0.0885466435576823,0,"testing"
622,0.0208622764413726,0.0387780565460649,0,"testing"
623,0.0128868756450622,0.012007569734432,0,"testing"
624,0.0175852011413595,0.0273156553775104,0,"testing"
625,0.0131017956036025,0.00939998278497254,0,"testing"
626,0.0184002168425696,0.0281046587152463,0,"testing"
627,0.0344161965145158,0.0726083557661131,0,"testing"
628,0.0167596053260403,0.0342657008367417,0,"testing"
629,0.015288510551809,0.0158040136323519,0,"testing"
630,0.0142568703728538,0.012057759052895,0,"testing"
631,0.0143834858826331,0.013952489773294,0,"testing"
632,0.0183473214769106,0.0320654538179144,0,"testing"
633,0.0186573093651965,0.0345890997720813,0,"testing"
634,0.0231163566517477,0.0357321129314855,0,"testing"
635,0.0137394682951282,0.0107625751390905,0,"testing"
636,0.015523932500227,0.0218454426166451,0,"testing"
637,0.0167426134229257,0.0249395058109226,0,"testing"
638,0.0219691874763891,0.0368669577847312,0,"testing"
639,0.0284881659943554,0.0622626122604355,1,"testing"
640,0.094799939897424,0.141916254356966,1,"testing"
641,0.0191598181842228,0.0318813080579997,0,"testing"
642,0.0129356592997902,0.0124380267751728,0,"testing"
643,0.0154047320051804,0.0212617163190987,0,"testing"
644,0.0161409197200053,0.029724032090846,0,"testing"
645,0.0138731060578052,0.010532474688161,0,"testing"
646,0.0137216285461742,0.013792425635857,0,"testing"
647,0.0234512123979811,0.0400560996155046,0,"testing"
648,0.0133514651417956,0.00589621518436274,0,"testing"
649,0.0155686366461996,0.0235540332198735,0,"testing"
650,0.0221145111726556,0.0304214433290769,0,"testing"
651,0.0150259606143442,0.0184492278754392,0,"testing"
652,0.0138262079165798,0.0118225957155397,0,"testing"
653,0.0174235277671984,0.022672052407518,0,"testing"
654,0.0136527363212579,0.010999110565912,0,"testing"
655,0.0198322250555905,0.0417143025768034,0,"testing"
656,0.0153786287855606,0.0195157163151738,0,"testing"
657,0.0145413922367532,0.019208842576552,0,"testing"
658,0.0516923736848017,0.0851271401757839,0,"testing"
659,0.0187921906899441,0.0218108660197636,0,"testing"
660,0.0167415788866148,0.0253942227005803,0,"testing"
661,0.0132251967278778,0.0109902204922829,0,"testing"
662,0.0153453236811853,0.0178409937544053,0,"testing"
663,0.0149338651358718,0.0180493415073027,0,"testing"
664,0.0233056650219299,0.0280234407755331,0,"testing"
665,0.0395227255628588,0.0888595004333209,0,"testing"
666,0.0283857095777032,0.0705843693244333,0,"testing"
667,0.0159775349771539,0.0248491203320834,0,"testing"
668,0.0206794586456437,0.0457245452705533,0,"testing"
669,0.0176384083214865,0.018598267876691,0,"testing"
670,0.0152883364881875,0.0179149907854086,0,"testing"
671,0.016280598571918,0.0176753771713398,0,"testing"
672,0.0185286809031415,0.0273760304930819,0,"testing"
673,0.0254167701276862,0.032165230492861,0,"testing"
674,0.0162914575254211,0.0207915495605681,0,"testing"
675,0.0149885545411117,0.0162683448409658,0,"testing"
676,0.0119209620674664,0.00668863987805933,0,"testing"
677,0.0267053064068877,0.0435916315866102,0,"testing"
678,0.0151836871399735,0.0106055247131315,0,"testing"
679,0.0150189099302871,0.0123337385592094,0,"testing"
680,0.0242309916718175,0.037847914145719,0,"testing"
681,0.0188546635353872,0.0221766447083681,0,"testing"
682,0.0140271360862185,0.0119678421693188,0,"testing"
683,0.0142650836685079,0.0134092592471625,0,"testing"
684,0.0362668942943205,0.0537232271588952,0,"testing"
685,0.0199121441821451,0.0299512548821559,0,"testing"
686,0.0205332023904441,0.0238957480339879,1,"testing"
687,0.0127669550512564,0.00913351422285391,0,"testing"
688,0.0161522030737594,0.0157681524497675,0,"testing"
689,0.0134711776136533,0.0134465322759412,0,"testing"
690,0.0154629991389025,0.0128263356402024,0,"testing"
691,0.0168320046226765,0.0222358252378911,0,"testing"
692,0.0157473324822306,0.0168042107223913,0,"testing"
693,0.0182022703282706,0.0353318968785585,0,"testing"
694,0.0235117439321968,0.0380440494928054,0,"testing"
695,0.0142091620904936,0.0119230576225114,0,"testing"
696,0.0139429269045538,0.00887606251751154,0,"testing"
697,0.0147090575557449,0.0205617810313488,0,"testing"
698,0.0137414653665344,0.0102836528378201,0,"testing"
699,0.0129604283816372,0.0110786972084079,0,"testing"
700,0.0134027089714505,0.00834828989776588,0,"testing"
701,0.0150393309015127,0.0174394613528399,0,"testing"
702,0.0158351566265661,0.0169790312930148,0,"testing"
703,0.0157767043231007,0.0138895061509908,0,"testing"
704,0.020565920487321,0.0422506444548297,0,"testing"
705,0.0155267349087658,0.0124961058625411,0,"testing"
706,0.015476056778503,0.0158346966934233,0,"testing"
707,0.0135905121230458,0.0135484333181124,0,"testing"
708,0.0154238527247352,0.011905017008644,1,"testing"
709,0.0168277923044952,0.0195507338336096,0,"testing"
710,0.0206908211169107,0.0335253451373807,1,"testing"
711,0.024004805413753,0.0445207589308144,0,"testing"
712,0.0208432725677787,0.025189024542229,0,"testing"
713,0.0187280930470236,0.0256963134001685,0,"testing"
714,0.0158698744467945,0.0150572693119562,0,"testing"
715,0.0146452540580414,0.0139864753337551,0,"testing"
716,0.0150546923104928,0.0226950751097734,0,"testing"
717,0.0132961255989106,0.00901322242016052,0,"testing"
718,0.0192625377422444,0.0251038936761785,0,"testing"
719,0.0215889975061518,0.0490653090927029,0,"testing"
720,0.0197313910675164,0.0246702672621978,0,"testing"
721,0.0200393629020708,0.0372337319098506,0,"testing"
722,0.0132161849765605,0.0112581547236287,0,"testing"
723,0.0235252213067867,0.0322745152923663,0,"testing"
724,0.0226178171310854,0.0395454674221579,0,"testing"
725,0.0120836401924469,0.00764649339830311,0,"testing"
726,0.0264786998491286,0.0369178710639209,0,"testing"
727,0.0160646056605351,0.0137856663357381,0,"testing"
728,0.0141129472987329,0.0129234962684036,0,"testing"
729,0.14935743297973,0.146490027645368,0,"testing"
730,0.0211452139082576,0.0281342974865813,0,"testing"
731,0.0180369573105938,0.0232822020015489,0,"testing"
732,0.0148837482863146,0.0176813475095856,0,"testing"
733,0.0138202166249663,0.00925171111229337,0,"testing"
734,0.019374256475181,0.0295283605151001,0,"testing"
735,0.0165704863830513,0.0229995720020309,0,"testing"
736,0.0175369598467089,0.021790454197721,0,"testing"
737,0.0151582363907985,0.0138387696372084,0,"testing"
738,0.0161373171546355,0.0172408011485876,0,"testing"
739,0.0213288057651179,0.0302322934122328,0,"testing"
740,0.0188702281648526,0.0216108217485695,0,"testing"
741,0.0154623840796094,0.0137455333470327,0,"testing"
742,0.0198983323368658,0.0335453137237482,0,"testing"
743,0.0185900101074402,0.0246335241409258,0,"testing"
744,0.0265413897253252,0.0445441968980339,0,"testing"
745,0.0124090906471055,0.00716548095743172,0,"testing"
746,0.0337507325888839,0.0652701934104776,0,"testing"
747,0.0287754903966862,0.063791454264723,0,"testing"
748,0.013599540978445,0.0093936417506277,0,"testing"
749,0.0221761562347974,0.0336794725012137,0,"testing"
750,0.0144527956026059,0.0181632608843729,0,"testing"
751,0.0181356385127474,0.0256658175647042,0,"testing"
752,0.013421660082428,0.00948081109237026,0,"testing"
753,0.0144792092727055,0.0145912380918522,0,"testing"
754,0.0241146700133468,0.0355922190682145,0,"testing"
755,0.0251421746575281,0.0388826123953081,0,"testing"
756,0.0237086957464071,0.0574222067450901,0,"testing"
757,0.0156800393155432,0.0122716914503701,0,"testing"
758,0.0162450868600876,0.0146552153633351,0,"testing"
759,0.0185580045564419,0.0218317699538437,0,"testing"
760,0.0145251826678954,0.0192186916872297,0,"testing"
761,0.0139813166213075,0.0109517355225141,0,"testing"
762,0.013175861660549,0.00713679965280253,0,"testing"
763,0.0143547975628562,0.0193513908876025,0,"testing"
764,0.0204321245680989,0.0236858929882405,0,"testing"
765,0.0254009288519518,0.0528783538293828,0,"testing"
766,0.0164429157911297,0.0231458409115666,0,"testing"
767,0.016172090464268,0.0187521284010857,0,"testing"
768,0.0139187993826363,0.0154465736128008,0,"testing"
769,0.0133698992627052,0.00714929337833985,0,"testing"
770,0.0146005288711002,0.0204300481823819,0,"testing"
771,0.0434823688348718,0.0584236646185758,0,"testing"
772,0.0181494572149158,0.0248623439143722,0,"testing"
773,0.0241732040054693,0.0319800426401442,0,"testing"
774,0.0277351095345512,0.0532739859021745,0,"testing"
775,0.0252072113814907,0.0463429556155179,0,"testing"
776,0.0160027367040297,0.0231724248935238,0,"testing"
777,0.0158983246030714,0.0148457434990885,0,"testing"
778,0.0138772512778615,0.0107078886768001,0,"testing"
779,0.0211652277533673,0.0346775615027935,0,"testing"
780,0.0179716429474609,0.0246772535667359,0,"testing"
781,0.0129509445014282,0.0129154327408301,0,"testing"
782,0.0203020499434891,0.0301467537991832,0,"testing"
783,0.0231210674497039,0.0394316431871505,0,"testing"
784,0.0214453993770672,0.0311353916597512,0,"testing"
785,0.0142695475643956,0.0110854939283691,0,"testing"
786,0.0156628335409942,0.0189916367298008,0,"testing"
787,0.01605535914579,0.0263369183440879,0,"testing"
788,0.0179156633958234,0.0190709390127742,0,"testing"
789,0.0136069122938454,0.00671545198629618,0,"testing"
790,0.0186346287777229,0.0329690692521506,0,"testing"
791,0.0245988693590308,0.0458427626671261,0,"testing"
792,0.0139586361477824,0.0170979892203545,0,"testing"
793,0.0174815222772889,0.0231695709557471,0,"testing"
794,0.019339086599171,0.0265822287267905,0,"testing"
795,0.0178863056123552,0.0270131097262868,0,"testing"
796,0.0329269267360019,0.0461245222555978,0,"testing"
797,0.0146436897016709,0.0145892676556161,0,"testing"
798,0.0236509345157848,0.0551883165323496,1,"testing"
799,0.0127499657508518,0.0105522211867389,0,"testing"
800,0.0168896000959196,0.0134989603569167,0,"testing"
801,0.0142820600512533,0.0171348917427153,0,"testing"
802,0.0398105241550174,0.0488675462189714,0,"testing"
803,0.0172383723641642,0.0125655343463906,0,"testing"
804,0.0175807341588167,0.023996680910431,0,"testing"
805,0.0202494472005647,0.0235532898037173,0,"testing"
806,0.0367807820301928,0.0466892821913607,0,"testing"
807,0.0121001223318538,0.0077990524561347,0,"testing"
808,0.0154663097602523,0.0203202879334596,0,"testing"
809,0.0177980004360942,0.0361979758026757,0,"testing"
810,0.014595054349487,0.016627976320155,0,"testing"
811,0.0201729889508302,0.0362644478446863,0,"testing"
812,0.0172184457733815,0.0176743832413745,0,"testing"
813,0.0164636081033768,0.0174442556075052,0,"testing"
814,0.0145276947500878,0.00981108151483285,0,"testing"
815,0.0130523282422722,0.00773991250491234,0,"testing"
816,0.0264613049629126,0.0428663642575089,0,"testing"
817,0.0252037400888225,0.0510945389836051,0,"testing"
818,0.0184871858591402,0.0295106069846634,0,"testing"
819,0.0144711702365367,0.0136611607683982,0,"testing"
820,0.0142209852440783,0.0183738538957185,0,"testing"
821,0.114661182071996,0.151090349759483,1,"testing"
822,0.0164556813496548,0.0197675776601062,0,"testing"
823,0.0203158369091695,0.0269553990247432,0,"testing"
824,0.0150913869961428,0.0184171655176155,0,"testing"
825,0.0195097072483382,0.0241790897790444,0,"testing"
826,0.015633809594437,0.016422361544572,0,"testing"
827,0.0160942420411111,0.0258742687888072,0,"testing"
828,0.0153181036329567,0.0198053674706434,0,"testing"
829,0.0424382791395411,0.0794598867745599,0,"testing"
830,0.0147269888709512,0.0141823208826728,0,"testing"
831,0.0154245622390594,0.0194666446196139,0,"testing"
832,0.0168645164844292,0.0234760903843565,0,"testing"
833,0.0200139682494219,0.0338182095359029,0,"testing"
834,0.0162590989328989,0.0144456929252425,0,"testing"
835,0.0485121009559725,0.0637246880047145,0,"testing"
836,0.0144891270669184,0.0148026761910936,0,"testing"
837,0.0135148148223408,0.0118031684336019,0,"testing"
